cte,steering_angle,error
0.0028,-0.0175704,0.0536062
0.0029,-0.017491,0.0535414
0.003,-0.016546,0.0534768
0.0031,-0.015276,0.0534123
0.0032,-0.0143036,0.0533479
0.0034,-0.0142112,0.0532838
0.0039,-0.0153838,0.0532197
0.0043,-0.014569,0.0531559
0.0048,-0.014698,0.0530922
0.0058,-0.0169352,0.0530286
0.007,-0.0176378,0.0529652
0.0079,-0.015672,0.052902
0.0093,-0.0178868,0.052839
0.0104,-0.0159936,0.0527762
0.012,-0.0183346,0.0527135
0.0137,-0.0187652,0.0526511
0.0155,-0.0192974,0.0525888
0.0167,-0.016195,0.0525268
0.0184,-0.0188724,0.0524649
0.0202,-0.0197036,0.0524033
0.0214,-0.0168672,0.0523419
0.023,-0.0192846,0.0522807
0.0241,-0.0170562,0.0522198
0.0256,-0.0195342,0.052159
0.0356,-0.0659856,0.0520992
0.0752,-0.229885,0.0520446
0.1897,-0.650504,0.0520257
0.2988,-0.667699,0.0520694
0.5099,-1,0.0523129
0.7769,-1,0.0529576
-0.2301,1,0.0529576
-0.3039,0.486539,0.0530036
-0.4857,1,0.0532168
-0.678,1,0.05369
-0.8063,0.964123,0.0543835
-0.9924,1,0.0554642
-1.1608,1,0.056963
-1.2576,0.994181,0.0587296
-1.3711,1,0.0608375
-1.4207,0.82914,0.0631005
-1.4482,0.732596,0.0654495
-1.4319,0.509993,0.0677389
-1.3568,0.188711,0.0697817
-1.2302,-0.116931,0.0714429
-1.0709,-0.341981,0.072679
-0.9559,-0.164549,0.0736446
-0.7829,-0.522169,0.0742631
-0.6696,-0.26764,0.0746916
-0.5129,-0.546291,0.0749071
-0.3726,-0.519667,0.0749802
-0.259,-0.431093,0.0749712
-0.2024,-0.168334,0.0749324
-0.1432,-0.204734,0.0748704
-0.1035,-0.122913,0.0747974
-0.0861,-0.0182066,0.0747208
-0.0712,-0.0115294,0.0746418
-0.0645,0.0269154,0.0745619
-0.0611,0.0421742,0.0744817
-0.0671,0.0917056,0.0744025
-0.0714,0.0850662,0.0743242
-0.0707,0.0599256,0.0742459
-0.0644,0.0295324,0.0741669
-0.0534,0.001737,0.0740866
-0.0389,-0.0214878,0.074005
-0.0279,-0.0083348,0.0739227
-0.0105,-0.047277,0.0738398
0.0079,-0.0596564,0.0737571
0.02,-0.03304,0.073675
0.0374,-0.0665784,0.0735941
0.0967,-0.299995,0.0735224
0.1178,-0.117674,0.0734558
0.17,-0.294397,0.0734061
0.2097,-0.248198,0.0733733
0.2543,-0.291048,0.0733637
0.2801,-0.20793,0.0733693
0.2855,-0.108661,0.0733784
0.2721,-0.0098446,0.0733791
0.2455,0.0663056,0.0733646
0.2123,0.112163,0.0733333
0.1899,0.066745,0.0732921
0.1603,0.114267,0.0732396
0.1347,0.10424,0.0731788
0.1208,0.0510606,0.0731143
0.1061,0.060731,0.0730462
0.0995,0.0226746,0.0729768
0.0943,0.0175686,0.0729065
0.0937,-0.0053762,0.0728362
0.0954,-0.0177444,0.0727664
0.1001,-0.0348218,0.0726977
0.1066,-0.0466322,0.0726307
0.1113,-0.0397318,0.0725649
0.1179,-0.0521044,0.072501
0.1282,-0.0749774,0.0724399
0.171,-0.254936,0.0723929
0.2192,-0.30165,0.0723664
0.2926,-0.457591,0.0723808
0.3465,-0.382339,0.0724325
0.3668,-0.223188,0.0724998
0.3727,-0.154289,0.0725717
0.3559,-0.034775,0.0726301
0.335,-0.0065794,0.0726729
0.2965,0.0962334,0.0726893
0.2524,0.141375,0.0726797
0.2091,0.154283,0.0726485
0.1836,0.0751218,0.0726066
0.1529,0.113103,0.0725537
0.1364,0.0484378,0.0724959
0.1182,0.06399,0.0724331
0.1064,0.0365068,0.0723677
0.1019,0.0016146,0.0723014
0.0999,-0.0102712,0.0722348
0.1018,-0.030719,0.0721688
0.1046,-0.0365296,0.0721035
0.1099,-0.0513486,0.0720396
0.1137,-0.045572,0.0719767
0.1189,-0.0548624,0.0719152
0.1271,-0.0733656,0.0718561
0.1813,-0.325375,0.0718147
0.2348,-0.343708,0.071797
0.324,-0.558495,0.0718321
0.3705,-0.364293,0.0719013
0.4013,-0.29887,0.0719954
0.4222,-0.258526,0.0721075
0.417,-0.126729,0.0722148
0.3877,0.0047868,0.072297
0.3579,0.0186414,0.0723557
0.3071,0.143727,0.0723787
0.2708,0.0858026,0.0723797
0.2545,-0.0071666,0.0723717
0.3499,-0.602973,0.0724242
0.4374,-0.599808,0.0725485
0.549,-0.766653,0.0727877
0.6236,-0.613712,0.0731176
0.6479,-0.374584,0.0734791
0.6442,-0.236005,0.0738348
0.6022,-0.030894,0.0741354
0.5325,0.132099,0.0743531
0.4477,0.238109,0.074484
0.3897,0.123787,0.0745643
0.3102,0.259625,0.0745867
0.238,0.248633,0.0745681
0.1965,0.108476,0.0745309
0.1483,0.158246,0.0744767
0.1569,-0.131968,0.0744252
0.2457,-0.571121,0.0744107
0.4182,-1,0.0745142
0.5242,-0.773884,0.0747202
0.6602,-0.980943,0.0750914
0.759,-0.837007,0.0756058
0.7988,-0.56027,0.0761827
0.8123,-0.436313,0.0767807
0.777,-0.180151,0.07732
0.731,-0.11,0.0777874
0.6539,0.0748254,0.0781447
0.718,-0.658423,0.078591
0.8306,-0.947766,0.0792141
0.972,-1,0.0800955
1.0615,-0.928945,0.0811603
1.0881,-0.627395,0.0822811
1.0734,-0.417305,0.0833673
1.0024,-0.109551,0.0843018
0.8893,0.144282,0.0850176
0.7997,0.0609156,0.0855789
0.6596,0.368059,0.0859323
0.565,0.177213,0.0861679
0.4319,0.422068,0.0862692
0.3494,0.201385,0.0863053
0.2439,0.358137,0.0862783
0.1636,0.264005,0.0862184
0.218,-0.431498,0.0861795
0.312,-0.667486,0.0861907
0.4485,-0.935143,0.086306
0.5295,-0.690683,0.0865005
0.6306,-0.832375,0.086812
0.6973,-0.68789,0.0872114
0.7192,-0.473517,0.087641
0.7073,-0.300628,0.0880528
0.6595,-0.102836,0.0883986
0.6151,-0.102881,0.0886874
0.5399,0.0804988,0.0888892
0.4519,0.179116,0.0890039
0.3926,0.0588198,0.0890685
0.3889,-0.218236,0.0891302
0.502,-0.848268,0.0892916
0.5535,-0.561776,0.0895066
0.5766,-0.429981,0.0897469
0.5617,-0.234957,0.08997
0.5332,-0.156432,0.0901618
0.4733,0.0237812,0.0902938
0.3983,0.128698,0.0903611
0.3449,0.0415906,0.0903893
0.2688,0.185229,0.0903715
0.1949,0.203655,0.09032
0.1286,0.19226,0.0902476
0.091,0.0640566,0.0901672
0.0452,0.123871,0.0900809
0.0102,0.084544,0.0899929
0.0607,-0.362544,0.0899085
0.1947,-0.833288,0.0898577
0.3215,-0.847939,0.0898709
0.3921,-0.595293,0.0899332
0.4691,-0.658438,0.0900599
0.5113,-0.501836,0.0902266
0.5045,-0.254707,0.0903862
0.4639,-0.0700276,0.0905074
0.3986,0.079101,0.0905737
0.3215,0.168571,0.0905861
0.2432,0.205641,0.0905557
0.1712,0.202811,0.0904965
0.11,0.173275,0.0904207
0.0758,0.0520032,0.090339
0.0336,0.10902,0.0902529
0.0014,0.072106,0.090166
-0.012,-0.0162902,0.0900794
-0.0061,-0.114911,0.0899928
0.0049,-0.144583,0.0899064
0.0128,-0.132014,0.0898202
0.0141,-0.0991996,0.0897343
0.0085,-0.062007,0.0896484
0.0016,-0.0521022,0.0895626
-0.0117,-0.0140178,0.0894771
-0.028,0.0083608,0.0893924
-0.0457,0.0233766,0.0893091
-0.0631,0.0297968,0.0892278
-0.0739,0.00204,0.089148
-0.0882,0.0261522,0.0890706
-0.101,0.0245884,0.0889956
-0.1117,0.0191334,0.0889229
-0.1174,-0.0028428,0.0888517
0.2605,-1,0.0888318
0.0692,0.851432,0.0887522
0.0363,0.0736178,0.0886694
0.1241,-0.564003,0.0886002
0.1913,-0.48697,0.0885511
0.2776,-0.616257,0.0885403
0.3348,-0.493102,0.0885624
0.353,-0.305023,0.0885964
0.3519,-0.207891,0.0886295
0.3252,-0.0690824,0.0886456
0.2971,-0.0508162,0.0886453
0.2476,0.0759646,0.0886196
0.1915,0.131415,0.0885709
0.1352,0.154961,0.0885051
0.1006,0.0604134,0.0884318
0.0559,0.129173,0.0883521
0.0164,0.119777,0.0882698
-0.0162,0.0993974,0.0881877
-0.0403,0.0679384,0.0881071
-0.0519,0.0117002,0.0880275
-0.0635,0.0180648,0.0879494
-0.0709,0.0017912,0.0878723
-0.0746,-0.0135256,0.0877959
-0.0753,-0.026633,0.0877197
-0.074,-0.0356972,0.0876435
-0.0716,-0.040578,0.0875671
-0.0691,-0.0402786,0.0874905
-0.0671,-0.0365004,0.0874138
-0.0659,-0.0307256,0.0873371
-0.0655,-0.0245784,0.0872605
-0.0657,-0.0192202,0.0871841
-0.0663,-0.0148428,0.0871078
-0.0672,-0.0110698,0.0870318
-0.0682,-0.008434,0.0869561
-0.0689,-0.008197,0.0868806
-0.0692,-0.0088086,0.0868053
-0.0692,-0.0093064,0.0867301
-0.0686,-0.0117104,0.086655
-0.0675,-0.0140276,0.0865799
-0.066,-0.0161684,0.0865048
-0.0647,-0.015123,0.0864296
-0.0626,-0.0192138,0.0863543
-0.0603,-0.0201162,0.0862789
-0.0586,-0.01662,0.0862034
-0.0562,-0.0197064,0.0861279
-0.0546,-0.0148426,0.0860523
-0.0521,-0.0188,0.0859766
-0.0499,-0.0166656,0.0859008
-0.0568,0.033027,0.0858259
-0.097,0.217031,0.0857567
-0.0472,-0.251715,0.0856811
-0.0156,-0.17242,0.0856038
-0.0024,-0.0849096,0.0855265
0.0096,-0.082951,0.0854494
0.0106,-0.0273682,0.0853724
0.0082,-0.0083176,0.0852956
0.0048,-0.000814001,0.0852188
-0.0009,0.0140912,0.0851422
-0.0069,0.0190714,0.0850657
-0.0104,0.0089388,0.0849895
-0.0155,0.0198064,0.0849135
-0.0169,0.00259,0.0848376
-0.0174,-0.0011376,0.084762
-0.0162,-0.0096954,0.0846864
-0.0147,-0.0115088,0.0846109
-0.0115,-0.0210838,0.0845355
-0.0089,-0.0190156,0.0844601
-0.0048,-0.0281256,0.0843849
-0.0004,-0.0312634,0.0843097
0.0025,-0.024539,0.0842347
0.0063,-0.0299286,0.0841599
0.0086,-0.0225816,0.0840852
0.0124,-0.0306882,0.0840107
0.0139,-0.0187934,0.0839364
0.0151,-0.0167946,0.0838623
0.0165,-0.0174598,0.0837883
0.0178,-0.0167182,0.0837145
0.0186,-0.0139324,0.0836409
0.0197,-0.0154254,0.0835674
0.0204,-0.0134038,0.0834941
0.0216,-0.016207,0.0834209
0.0229,-0.0171212,0.0833479
0.0239,-0.0160018,0.0832751
0.0253,-0.0186096,0.0832025
0.0263,-0.0170862,0.0831301
-0.0289,0.286039,0.0830579
-0.0881,0.329905,0.0829919
-0.0172,-0.348895,0.0829195
-0.0831,0.36166,0.082853
-0.1344,0.309466,0.0827963
-0.1951,0.381139,0.0827573
-0.2207,0.216297,0.0827276
-0.2328,0.154047,0.0827027
-0.2316,0.0874384,0.0826774
-0.2115,-0.0148048,0.0826443
-0.1764,-0.10364,0.0825995
-0.1479,-0.0819204,0.0825468
-0.1191,-0.0949042,0.0824874
-0.0758,-0.184796,0.0824209
-0.0474,-0.121796,0.0823514
-0.046,0.013257,0.0822819
-0.124,0.441843,0.0822241
-0.2194,0.567515,0.0821946
-0.3059,0.558475,0.0822044
-0.4083,0.680134,0.0822773
-0.4545,0.419078,0.0823845
-0.4797,0.325787,0.0825117
-0.4876,0.244128,0.0826453
-0.4813,0.172275,0.0827735
-0.4554,0.065476,0.0828805
-0.4289,0.053328,0.0829673
-0.3954,0.006214,0.0830302
-0.3561,-0.0374108,0.0830677
-0.3124,-0.0759956,0.0830801
-0.266,-0.107322,0.0830696
-0.2184,-0.131814,0.0830394
-0.1474,-0.276886,0.082987
-0.1018,-0.167955,0.082925
-0.0617,-0.156452,0.0828576
-0.0262,-0.147704,0.0827876
0.004,-0.133419,0.0827172
-0.1347,0.766689,0.0826623
-0.2901,0.91278,0.0826635
-0.5121,1,0.082816
-0.6464,0.951818,0.0831001
-0.7667,0.931329,0.0835279
-0.8701,0.889791,0.0840982
-0.9534,0.824383,0.084796
-1.0134,0.733778,0.0855925
-1.0475,0.619882,0.0864469
-1.0549,0.491321,0.0873131
-1.0506,0.433069,0.0881701
-1.0392,0.394953,0.0890056
-1.0023,0.254561,0.0897763
-0.9736,0.285891,0.090498
-0.9946,0.544642,0.0912533
-1.0716,0.857446,0.0921408
-1.1678,0.994125,0.0932076
-1.1999,0.68873,0.0943363
-1.191,0.48242,0.0954453
-1.1499,0.30715,0.096472
-1.0871,0.175579,0.0973794
-1.0082,0.0654148,0.0981472
-0.8683,-0.293926,0.0986947
-0.7646,-0.152989,0.0990999
-0.6076,-0.481183,0.099325
-0.5049,-0.249857,0.0994545
-0.3643,-0.494969,0.0994822
-0.3072,-0.0998078,0.099478
-0.3779,0.568034,0.099514
-0.5236,1,0.0996589
-0.617,0.77933,0.0998919
-0.7421,0.989349,0.100265
-0.8114,0.739711,0.100727
-0.8875,0.805947,0.101296
-0.915,0.575794,0.101904
-0.9206,0.470384,0.10252
-0.8924,0.291887,0.103092
-0.8524,0.218578,0.103606
-0.7696,-0.0270232,0.104009
-0.7017,0.0216892,0.104328
-0.5563,-0.422892,0.104497
-0.4795,-0.109688,0.1046
-0.3737,-0.296293,0.104629
-0.3141,-0.088534,0.104624
-0.2921,0.0912272,0.104608
-0.3049,0.270939,0.104598
-0.3153,0.26372,0.104594
-0.3161,0.216672,0.10459
-0.3058,0.157668,0.104581
-0.288,0.113637,0.104564
-0.2504,0.000114806,0.10453
-0.2192,0.020098,0.104484
-0.1684,-0.0978574,0.104422
-0.1323,-0.0385026,0.104351
-0.0796,-0.14239,0.104271
-0.0277,-0.159059,0.104187
0.0198,-0.156062,0.104103
0.0472,-0.0665768,0.10402
0.0619,-0.0090398,0.103939
0.0245,0.266414,0.103855
-0.0314,0.381383,0.103772
-0.0624,0.269456,0.103691
-0.0884,0.255083,0.103614
-0.0933,0.151782,0.103537
-0.0848,0.081494,0.10346
-0.0611,-0.00404,0.103379
-0.0392,-0.003756,0.103297
-0.0022,-0.0942178,0.103214
0.0386,-0.129884,0.103132
0.0658,-0.0732856,0.103053
0.0909,-0.0734488,0.102977
0.1267,-0.141988,0.102907
0.1636,-0.163038,0.102846
0.1421,0.136855,0.10278
0.122,0.137298,0.10271
0.1099,0.101622,0.102637
0.1003,0.0925234,0.102563
0.0992,0.0501134,0.102489
0.1027,0.0254132,0.102416
0.1128,-0.0119444,0.102345
0.1219,-0.0110762,0.102275
0.1375,-0.05053,0.102209
0.1489,-0.0349996,0.102145
0.1656,-0.0693274,0.102086
0.1819,-0.0751202,0.102031
0.1964,-0.0732724,0.10198
0.2045,-0.0458966,0.101933
0.2111,-0.0424214,0.101887
0.2192,-0.0545106,0.101845
0.2255,-0.0493394,0.101804
0.2283,-0.0342068,0.101765
0.2306,-0.0338002,0.101727
0.2309,-0.0250068,0.101689
0.2301,-0.020179,0.10165
0.2279,-0.0131916,0.101611
0.2259,-0.0141382,0.101571
0.2226,-0.006967,0.10153
0.2202,-0.0110708,0.101489
0.2165,-0.0035762,0.101446
0.2109,0.00775,0.101401
0.2054,0.0087698,0.101355
0.197,0.0256556,0.101306
0.1901,0.0195112,0.101255
0.1867,0.001705,0.101203
0.1838,-0.001536,0.10115
0.183,-0.0138222,0.101097
0.1833,-0.0217156,0.101045
0.184,-0.0263904,0.100992
0.1855,-0.0334564,0.100941
0.187,-0.0365402,0.100889
0.1878,-0.035837,0.100838
0.1883,-0.036992,0.100787
0.1881,-0.0357928,0.100737
0.1869,-0.0326338,0.100686
0.1845,-0.028032,0.100634
0.1822,-0.0301196,0.100582
0.1779,-0.021091,0.100528
0.1745,-0.0269798,0.100474
0.1688,-0.0159194,0.100419
0.1623,-0.0119438,0.100361
0.1577,-0.0220934,0.100303
0.1508,-0.0101514,0.100243
0.146,-0.02076,0.100182
0.147,-0.0519832,0.100122
0.1772,-0.211633,0.100069
0.1803,-0.0787432,0.100017
0.2058,-0.202083,0.0999729
0.2199,-0.151778,0.0999333
0.2289,-0.131091,0.0998968
0.2331,-0.110285,0.0998619
0.2303,-0.0758592,0.0998261
0.2187,-0.0291408,0.0997863
0.1996,0.0139772,0.0997404
0.184,0.000574199,0.0996901
0.1679,0.0073484,0.0996355
0.1512,0.0148848,0.099577
0.1257,0.0670486,0.0995131
0.1088,0.0288862,0.0994463
0.0863,0.0641744,0.0993763
0.0731,0.0214048,0.0993048
0.0618,0.0151886,0.0992323
0.052,0.0105456,0.099159
0.0395,0.0282192,0.0990849
0.0325,0.002826,0.0990106
0.0249,0.008232,0.0989361
0.0214,-0.0115206,0.0988615
0.0183,-0.0129478,0.098787
0.0174,-0.0242548,0.0987125
0.017,-0.0272404,0.0986382
0.0172,-0.0309308,0.098564
0.0176,-0.0326268,0.0984899
0.018,-0.0332612,0.0984159
0.018,-0.031634,0.098342
0.0176,-0.0297738,0.0982683
0.017,-0.028727,0.0981946
0.016,-0.0264144,0.098121
0.0139,-0.0200626,0.0980475
0.0111,-0.0153704,0.097974
0.009,-0.0179246,0.0979007
0.0056,-0.0100268,0.0978274
0.0033,-0.0146762,0.0977541
0,-0.008481,0.097681
-0.0021,-0.0138136,0.097608
-0.0041,-0.013692,0.0975351
0.0953,-0.560812,0.0974691
0.1114,-0.151097,0.0974057
0.0912,0.038222,0.0973393
0.1933,-0.614509,0.0972947
0.293,-0.642898,0.0972861
0.3489,-0.446824,0.0973043
0.3995,-0.441181,0.0973506
0.4119,-0.255712,0.0974043
0.4007,-0.133706,0.0974511
0.3609,0.0247766,0.0974754
0.3014,0.146718,0.0974705
0.2564,0.0919248,0.097447
0.1911,0.219363,0.097402
0.1495,0.117403,0.0973465
0.0959,0.198856,0.0972814
0.0654,0.095651,0.0972128
0.03,0.134495,0.0971417
0.0124,0.052785,0.0970703
-0.06,0.356163,0.0970014
0.1531,-1,0.0969473
0.3285,-1,0.0969554
0.4491,-0.813251,0.0970323
0.6193,-1,0.0972427
0.7206,-0.827199,0.0975523
0.8467,-1,0.0980064
0.9087,-0.708561,0.0985395
0.9607,-0.680826,0.099143
0.9598,-0.417424,0.0997444
0.93,-0.262402,0.100304
0.8522,0.00747359,0.100761
0.7835,-0.0116576,0.101135
0.6704,0.254693,0.10139
0.5496,0.340859,0.101536
0.4706,0.162959,0.101623
0.3659,0.33304,0.101647
0.3031,0.148475,0.10164
0.2249,0.256716,0.101602
0.1614,0.208688,0.101548
0.128,0.0716718,0.101486
0.0923,0.0976406,0.101418
0.0753,0.0111576,0.101349
0.0596,0.0111844,0.101278
0.168,-0.652645,0.101225
0.3319,-0.996001,0.101232
0.6603,-1,0.101474
0.8834,-1,0.101964
1.1904,-1,0.102913
1.4545,-1,0.104364
1.6014,-1,0.106136
1.7712,-1,0.108318
1.874,-1,0.110767
1.9059,-0.985302,0.113299
1.8869,-0.72662,0.115775
1.7981,-0.345348,0.118013
1.7043,-0.285899,0.120012
1.5326,0.169541,0.12161
1.4057,-0.00619521,0.122938
1.208,0.42477,0.123895
1.0013,0.55074,0.124523
0.8645,0.254525,0.124968
0.6738,0.599312,0.125203
0.4991,0.588554,0.125292
0.3968,0.267092,0.125315
0.2744,0.416443,0.125279
0.2076,0.165206,0.125221
0.1276,0.263417,0.125143
0.0642,0.206109,0.125057
0.0333,0.0563396,0.124969
0.0037,0.0620714,0.12488
-0.013,0.0046454,0.124792
-0.0187,-0.0477014,0.124703
-0.0217,-0.0596556,0.124615
-0.007,-0.15377,0.124527
0.0749,-0.522462,0.124443
0.3102,-1,0.124423
0.5209,-1,0.124527
0.8528,-1,0.124952
1.1453,-1,0.12579
1.3133,-1,0.126918
1.518,-1,0.128452
1.6234,-1,0.130218
1.7304,-1,0.132233
1.7679,-0.998407,0.134338
1.7544,-0.741481,0.136407
1.6768,-0.393261,0.138285
1.5926,-0.329732,0.139968
1.4373,0.085049,0.141319
1.2546,0.292656,0.142323
1.1242,0.0811034,0.143108
0.9286,0.483521,0.143611
0.7996,0.200556,0.143958
0.6181,0.534452,0.144124
0.5049,0.23725,0.144202
0.3569,0.469758,0.14419
0.2285,0.422679,0.144126
0.1561,0.171338,0.144042
0.071,0.268743,0.143946
0.0035,0.207736,0.143845
-0.0466,0.140865,0.143747
-0.07,0.0168568,0.14365
-0.0939,0.0292952,0.143557
-0.1055,-0.027131,0.143465
-0.1181,-0.0166724,0.143375
-0.1275,-0.0282708,0.143287
-0.1344,-0.037156,0.1432
-0.1374,-0.0544834,0.143114
-0.1375,-0.0678694,0.143028
-0.064,-0.464318,0.142932
0.0801,-0.874316,0.142838
0.2145,-0.879284,0.142771
0.2859,-0.592813,0.142729
0.3577,-0.623735,0.142719
0.3828,-0.400659,0.142722
0.3873,-0.299934,0.142727
0.3601,-0.131083,0.142718
0.3288,-0.0985894,0.142694
0.2713,0.054928,0.142646
0.2041,0.129925,0.142577
0.1578,0.043509,0.142496
0.0929,0.162589,0.142405
0.0512,0.063824,0.142309
-0.0051,0.160252,0.142211
-0.0561,0.155503,0.142116
-0.0861,0.0641166,0.142024
-0.1225,0.112615,0.141938
-0.1521,0.0925766,0.141856
-0.1459,-0.0866902,0.141774
-0.0549,-0.545061,0.14168
0.0841,-0.838969,0.141588
0.1703,-0.608085,0.141511
0.2746,-0.739287,0.141466
0.3242,-0.484935,0.141442
0.3625,-0.443381,0.141435
0.3676,-0.279215,0.14143
0.3507,-0.162424,0.141418
0.3108,-0.0314798,0.141388
0.2755,-0.040461,0.141343
0.2178,0.0945062,0.14128
0.1551,0.144532,0.1412
0.1136,0.0550894,0.141114
0.0572,0.152186,0.14102
0.0048,0.153255,0.140925
-0.0266,0.0612044,0.140831
-0.0659,0.11722,0.140739
-0.0988,0.0998982,0.14065
-0.117,0.035679,0.140565
-0.1377,0.0591152,0.140483
-0.153,0.0414502,0.140404
-0.1602,0.0073534,0.140327
-0.1669,0.0114096,0.140252
-0.1693,-0.0050438,0.140177
-0.1702,-0.0080316,0.140102
-0.1688,-0.0159802,0.140027
-0.1667,-0.0163906,0.139952
-0.1626,-0.0242968,0.139876
-0.1574,-0.0284968,0.139799
-0.1401,-0.0928252,0.139719
-0.0615,-0.428226,0.139628
0.0849,-0.823953,0.13954
0.1923,-0.670569,0.139471
0.3263,-0.856474,0.139449
0.4192,-0.687974,0.139473
0.4541,-0.412049,0.139518
0.4665,-0.304893,0.13957
0.4546,-0.179127,0.139614
0.4161,-0.031304,0.139637
0.3594,0.0817856,0.13963
0.2937,0.152545,0.139594
0.2494,0.0627734,0.139543
0.1882,0.171351,0.139474
0.1304,0.177173,0.139393
0.0797,0.16175,0.139305
0.0396,0.124697,0.139214
0.0189,0.0360888,0.139122
-0.0044,0.059038,0.13903
-0.0219,0.0381236,0.138939
-0.034,0.0177372,0.138848
-0.0406,-0.004751,0.138757
-0.0427,-0.023699,0.138667
-0.0437,-0.0256756,0.138577
-0.0431,-0.0305826,0.138487
-0.0423,-0.0283572,0.138397
-0.0406,-0.0299202,0.138307
-0.0388,-0.0275538,0.138218
-0.037,-0.0248462,0.138128
-0.0358,-0.0190694,0.138038
-0.0342,-0.0187664,0.137948
-0.0325,-0.0173722,0.137859
-0.0132,-0.110817,0.137769
0.0862,-0.549393,0.137683
0.1751,-0.531204,0.137613
0.3107,-0.818329,0.137587
0.3824,-0.527264,0.137592
0.4536,-0.553437,0.137637
0.4843,-0.363729,0.1377
0.4764,-0.168209,0.137758
0.4528,-0.081033,0.137802
0.4025,0.071789,0.137818
0.3404,0.154855,0.137803
0.2757,0.193044,0.137763
0.2162,0.190223,0.137704
0.1817,0.078449,0.137636
0.1392,0.134934,0.137559
0.1038,0.113132,0.137477
0.0762,0.0847506,0.137392
0.0628,0.0187102,0.137306
0.0461,0.041523,0.137218
0.0416,-0.0178882,0.137131
0.039,-0.026266,0.137043
0.0395,-0.041616,0.136955
0.0412,-0.0478066,0.136868
0.0432,-0.0494776,0.136781
0.0443,-0.0447406,0.136694
0.045,-0.042336,0.136608
0.0445,-0.0355048,0.136521
0.0436,-0.0325744,0.136434
0.0416,-0.025815,0.136348
-0.1006,0.732674,0.136267
0.1239,-1,0.136189
0.2418,-0.705016,0.136139
0.3221,-0.549677,0.136119
0.4243,-0.700916,0.136147
0.4951,-0.573339,0.136216
0.5204,-0.357172,0.136303
0.5251,-0.257347,0.136392
0.4994,-0.0963698,0.136464
0.4514,0.0331356,0.136507
0.4115,0.0076628,0.136528
0.3285,0.255874,0.13651
0.2857,0.0717632,0.136475
0.231,0.15323,0.136422
0.1835,0.136512,0.136356
0.1434,0.11599,0.136283
0.1231,0.025599,0.136206
0.1386,-0.159177,0.136131
0.2035,-0.431922,0.136071
0.2653,-0.441122,0.136029
0.2961,-0.298598,0.135999
0.3205,-0.276689,0.135978
0.3165,-0.133495,0.135955
0.2947,-0.03625,0.135924
0.2594,0.0448608,0.135881
0.2174,0.0946728,0.135824
0.1747,0.114772,0.135758
0.1356,0.111943,0.135684
0.1128,0.0391032,0.135606
0.0843,0.0785592,0.135525
0.0627,0.0522678,0.135442
0.0766,-0.131266,0.135361
0.0997,-0.187039,0.135282
0.1389,-0.283835,0.135209
0.1525,-0.161921,0.135139
0.159,-0.129676,0.13507
0.1527,-0.0637952,0.134999
0.1369,-0.0105742,0.134926
0.1147,0.0297616,0.13485
0.0896,0.0538422,0.134771
0.0728,0.0187936,0.13469
0.0498,0.0590638,0.134607
0.0285,0.0594114,0.134523
0.0526,-0.176681,0.134441
0.0854,-0.232634,0.134361
0.1194,-0.251564,0.134286
0.1587,-0.293169,0.134218
0.1822,-0.223024,0.134155
0.1869,-0.130445,0.134094
0.1744,-0.0390754,0.134029
0.1494,0.0337132,0.133959
0.1286,0.0212748,0.133886
0.0969,0.0886374,0.133809
0.0651,0.101988,0.133729
0.0366,0.0969742,0.133646
0.0139,0.0771056,0.133564
-0.002,0.0495074,0.133481
-0.009,0.0078166,0.133398
-0.0152,0.0062832,0.133316
-0.0179,-0.010169,0.133233
-0.0178,-0.0242546,0.133151
-0.0157,-0.0351486,0.133069
-0.0136,-0.0360488,0.132987
-0.0115,-0.036952,0.132905
-0.0211,0.0253456,0.132823
0.0694,-0.511574,0.132744
0.1302,-0.387732,0.132673
0.1734,-0.317433,0.13261
0.1886,-0.183962,0.13255
0.1798,-0.06087,0.132488
0.1638,-0.0188626,0.132424
0.1325,0.069866,0.132353
0.096,0.110446,0.132277
0.0596,0.124737,0.132198
0.0281,0.113403,0.132118
0.0109,0.0495256,0.132037
0.0154,-0.059898,0.131956
0.0224,-0.0742742,0.131876
0.0474,-0.173416,0.131797
0.0918,-0.287454,0.131721
0.1282,-0.261466,0.131651
0.1486,-0.189242,0.131584
0.1519,-0.104814,0.131518
0.145,-0.050912,0.13145
0.1275,0.0091964,0.13138
0.1033,0.0524482,0.131306
0.0762,0.0778434,0.13123
0.0501,0.0833356,0.131152
0.0277,0.0738658,0.131073
0.0156,0.0272668,0.130993
0.002,0.040286,0.130914
-0.0077,0.0247594,0.130834
-0.0121,0.000122599,0.130755
-0.0155,-0.003404,0.130676
-0.0162,-0.0165052,0.130597
-0.0148,-0.027447,0.130518
-0.013,-0.030051,0.130439
-0.0098,-0.0382224,0.13036
-0.0065,-0.0399422,0.130281
-0.0707,0.323462,0.130206
0.0485,-0.641516,0.130129
0.089,-0.264146,0.130055
0.1383,-0.327659,0.129988
0.1672,-0.236909,0.129927
0.175,-0.134031,0.129867
0.1714,-0.0749432,0.129806
0.1542,0.000669198,0.129743
0.1277,0.058564,0.129674
0.1074,0.036468,0.129603
0.0776,0.0966356,0.129529
0.049,0.102801,0.129453
0.032,0.0521936,0.129376
0.0121,0.0752008,0.129299
0.0432,-0.191864,0.129222
